CourseID,Course_name,Score1,Score2
WD086,Electronic Engineering,375,375
WD091,Hospitality Management,280,315
WD095,Marketing,295,345
WD116,General Nursing,385,405
WD117,Psychiatric Nursing,330,350
WD120,Intellectual Disability Nursing,330,350
WD123,Languages and Marketing,325,350
WD124,Health Promotion,300,340
WD125,Exercise and Health Studies,295,340
WD127,Retail Management,270,305
WD132,Physics with Computing,330,405
WD134,International Business,320,385
WD135,Applied Social Studies in Social Care,335,370
WD137,Design (Visual Communications),300,365
WD140,Legal Studies,300,335
WD144,Architecture,455,475
WD147,Pharmaceutical Science,300,390
WD148,Tourism Marketing,275,330
WD149,Early Childhood Studies,300,330
WD150,Criminal Justice,290,325
WD152,Visual Arts,275,315
WD160,Finance and Investment,315,360
WD161,Computer Forensics,270,340
WD162,Quantity Surveying,310,345
WD163,Psychology,340,390
WD816,Mature Applicants General Nursing,#174,184
WD817,Mature Applicants Psychiatric Nursing,#160,165
WD820,Mature Applicants Intellectual Disability Nursing,#157,160
