CourseID,Course_name,Score1,Score2
MH302,Electronic Engineering,315,415
MH303,Electronic Engineering with Communications,365,535
MH304,Common entry to Computer Electronic and Communications Eng,AQA,410
MH305,Product Design (Marketing and Innovation),335,365
MH401,Finance and Economics,350,370
MH402,Venture Management,350,370
MH403,Finance and Accounting,380,405
MH404,Business and Management,415,440
MH405,Equine Business,360,385
MH406,Law and Business,450,465
MH407,Business and Accounting,380,405
MH408,International Finance and Economics,400,410
SN001,Business Studies in International Hotel Management,#450,556
SN002,Commerce,#586,597
AS001,Home Economics with Biology - second level teaching,480*,500
AS002,Home Economics with Religious Education - second level teaching,460*,475
AS003,Home Economics with Irish - second level teaching,440,450
AS004,Home Economics with Economics/Consumer Studies - second lev,450*,470
AS110,General Nursing,395*,415
AS111,Mature Applicants General Nursing,#171*,172
AS130,Intellectual Disability Nursing,350*,365
AS131,Mature Applicants Intellectual Disability Nursing,#160,161
SG141,Business,265,320
SG146,Accounting,265,345
SG241,Performing Arts,300,345
SG242,Early Childhood Education,350,370
SG342,Civil Engineering,,
SG343,Quantity Surveying,265,330
SG441,Environmental Science,300,325
SG445,Pharmaceutical Science,270,310
SG446,Applied Archaeology,275,315
SG448,Forensic Investigation and Analysis,340,365
SG449,Medical Biotechnology,295,350
TH001,Education Business Studies & Religious Studies - 2nd level teachi,340,370
TH004,Education  Irish and Religious Studies - second level teaching,345,390
TI007,Social and Community Studies,225,305
TI008,Environmental and Natural Resource Management,245,320
TI010,Accounting and Finance,245,315
TI013,Business,240,310
TI015,Computing - Software Development,300,
TI018,Computing - Games Design and Development,215,295
TI020,Computing _ Smart Sustainable Energy,255,325
TI113,Business (Clonmel),225,290
TI117,Information Technology - Creative Multimedia (Clonmel),250,295
TI121,Marketing,225,255
TL110,General Nursing,410,425
TL111,Mature Applicants General Nursing,#165*,173
TL115,Mental Health Nursing,395*,400
TL116,Mature Applicants Mental Health Nursing,#161*,166
TL160,Early Childhood Care and Education,365,395
TL181,Hotel and Resort Management,,
TL182,Travel and Tourism Management,255,315
TL183,Adventure Tourism Management,290,330
TL285,Business Studies,275,340
TL290,Interactive Multimedia,280,320
TL291,TV Radio and New Media Broadcasting,340,380
TL292,Music Technology,310,340
TL299,Information System Management,305,360
TL330,Computing with Games Development,305,320
TL360,Computing with Multimedia,305,325
TL371,Computing with Interactive Web Development,,
TL400,Wildlife Biology,320,345
TL410,Pharmaceutical Analysis with Forensics,330,375
TL412,Pharmaceutical Analysis with Environmental Science,295,310
TL413,Pharmaceutical Analysis with Cosmetic Science,,
WD025,Construction Management (and Engineering),310,345
WD027,Music,310,355
WD028,Applied Computing,#315,370
WD048,Business,305,350
WD049,Business (with French),320,370
WD079,Business Management with Law,300,335
WD080,Business Studies (with German),370,455
WD084,Accounting,300,380
WD085,Mechanical and Manufacturing Engineering,280,350
WD086,Electronic Engineering,350,355
WD091,Hospitality Management,280,305
WD095,Marketing,290,330
WD116,General Nursing,405,420
WD117,Psychiatric Nursing,370,375
WD120,Intellectual Disability Nursing,360,375
WD124,Health Promotion,305,335
WD125,Exercise and Health Studies,325,355
WD127,Retail Management,305,360
WD134,International Business,305,345
WD135,Applied Social Studies in Social Care,370,385
WD137,Design (Visual Communications),300,345
WD140,Legal Studies,305,330
WD144,Architecture,400,420
WD147,Pharmaceutical Science,325,355
WD148,Tourism Marketing,290,305
WD149,Early Childhood Studies,340,360
WD150,Criminal Justice,335,365
WD152,Visual Arts,330,355
WD160,Finance and Investment,360,395
WD161,Computer Forensics,315,345
WD162,Quantity Surveying,300,330
WD163,Psychology,390,430
WD168,Entertainments Systems,280,335
WD200,Arts,300,330
WD816,Mature Applicants General Nursing,#171,181
WD817,Mature Applicants Psychiatric Nursing,#161*,166
WD820,Mature Applicants Intellectual Disability Nursing,#158,160
