CourseID,Course_name,Score1,Score2
LY928,Intellectual Disability Nursing,350,N/A
LY938,Mature Applicants General Nursing,N/A,N/A
LY948,Mature Applicants Psychiatric Nursing,N/A,N/A
LY958,Mature Applicants Intellectual Disability Nursing,N/A,N/A
LY968,Early Childhood Care   Health and Education,275,N/A
LY978,Health and Social Care,300,N/A
MI001,Contemporary and Applied Theatre Studies,305,N/A
MI004,Liberal Arts,335,N/A
MI005,Education - Primary Teaching,470,N/A
MI006,Education - Primary Teaching - Gaeltacht Applicant,430,N/A
MI007,Early Childhood Care and Education,360,N/A
MI008,Education and Psychology - Primary Teaching,560,N/A
CI101,Counselling and Psychotherapy (Limerick),240,N/A
LC110,Art and Design,614#,N/A
LC114,Design (Fashion Knitwear and Textiles - L8) - Port,707#,N/A
LC223,Law and Taxation,280,N/A
LC224,Business (Accounting and Finance),305,N/A
LC225,Business (Marketing and Management),300,N/A
LC226,Business (Entrepreneurship),200,N/A
LC231,Business Technology,260,N/A
LC233,Software Development,265,N/A
LC234,Multimedia Programming and Design,245,N/A
LC236,Internet Systems Development,320,N/A
LC239,Computer Networks and Systems Management,310,N/A
LC241,Construction Management,250,N/A
LC242,Property Valuation and Management,265,N/A
LC243,Quantity Surveying,250,N/A
LC252,Civil Engineering Management,240,N/A
LC265,Pharmaceutical and Forensic Analysis,370,N/A
LC266,Drug and Medicinal Product Analysis,290,N/A
LC292,Applied Social Studies (Social Care),340,N/A
LC293,Business Studies with Tourism Management,270,N/A
LC294,Business Studies with Event Management,300,N/A
LC295,Business Studies with Sports Management,280,N/A
LC402,Applied Social Studies in Social Care (Thurles),300,N/A
LC407,Social and Community Studies (Thurles),205,N/A
LC408,Environmental and Natural Resource Management(Thur,270,N/A
LC413,Business (Thurles),265,N/A
LC418,Computing - Games Design and Development (Thurles),265,N/A
LC422,Sports Strength and Conditioning (Thurles),300,N/A
LC502,Game Art and Design - Portfolio (Clonmel),510#,N/A
LC513,Business (Clonmel),280,N/A
LC517,Creative Multimedia (Clonmel),280,N/A
LC518,Digital Animation Production - Portfolio (Clonmel),700#,N/A
LM020,Law and Accounting,435,N/A
LM022,Politics and International Relations,325,N/A
LM029,Law Plus,450,N/A
LM030,Irish Music and Dance,320#,N/A
LM031,Voice and Dance,310#,N/A
LM032,Arts (Joint Honours),425,N/A
LM033,New Media and English,330,N/A
LM035,English and History,325,N/A
LM036,Economics and Sociology,370,N/A
LM037,Economics and Mathematical Sciences,400,N/A
LM038,Psychology and Sociology,490,N/A
LM039,Journalism and New Media,415,N/A
LM040,European Studies,375,N/A
LM041,Politics and Public Administration,345,N/A
LM043,International Insurance and European Studies,335,N/A
LM044,Applied Languages,425,N/A
LM045,Language and Literature,345,N/A
LM046,History   Politics   Sociology and Social Studies,325,N/A
LM048,Gaeilge+,310,N/A
LM050,Business Studies,420,N/A
LM051,Computer Systems,375,N/A
LM052,Business Studies with a Modern Language (French),420,N/A
LM053,Business Studies with a Modern Language (German),420,N/A
LM055,Business Studies with a Modern Language (Japanese),445,N/A
LM056,International Business,475,N/A
LM058,Financial Mathematics,440,N/A
LM060,Mathematical Sciences,435,N/A
LM061,Pharmaceutical and Industrial Chemistry,400,N/A
LM063,Technology  Management,330,N/A
LM064,Industrial Biochemistry,435,N/A
LM065,Applied Physics,395,N/A
LM066,Environmental Science,385,N/A
LM068,Food Science and Health,450,N/A
LM071,Biomedical Engineering,450,N/A
LM073,Mechanical Engineering,420,N/A
LM076,Product Design and Technology,415,N/A
LM077,Aeronautical Engineering,460,N/A
LM080,Electronics,360,N/A
LM082,Construction Management and Engineering,350,N/A
LM083,Mobile Communications and Security,355,N/A
LM085,Civil Engineering,475,N/A
LM087,Energy,390,N/A
LM088,Mathematics and Physics,460,N/A
LM089,Sport and Exercise Sciences,485*,N/A
LM090,Physical Education with concurrent Teacher Educati,495*,N/A
LM092,Science with concurrent Teacher Ed(Bio with Phy or,475*,N/A
LM093,Equine Science,360,N/A
LM094,Materials and Architectural Technology with conc.T,430,N/A
LM095,Materials and Engineering Technology with conc. Te,405,N/A
LM096,Science with concurrent Teacher Ed,415,N/A
LM099,Architecture,390#,N/A
LM100,Physiotherapy,560,N/A
LM101,Medicine - Graduate Entry,54#*,N/A
LM102,Psychology,510,N/A
LM110,Computer Games Development,355,N/A
LM113,Digital Media Design,340,N/A
LM114,Music  Media and Performance Technology,350,N/A
LM115,Chemical and Biochemical Engineering,455,N/A
LM116,Engineering Choice,425,N/A
LM117,Science Choice,400,N/A
LM118,Electronic and Computer Engineering,410,N/A
LM119,Design and Manufacture,430,N/A
LM120,Aircraft Maintenance and Operations,400,N/A
LM150,General Nursing,460,N/A
LM151,Mature Applicants General Nursing,N/A,N/A
LM152,Mental Health Nursing,425,N/A
LM153,Mature Applicants Mental Health Nursing,N/A,N/A
LM154,Intellectual Disability Nursing,435*,N/A
LM155,Mature Applicants Intellectual Disability Nursing,158#*,N/A
LM156,Midwifery,465*,N/A
LM157,Mature Applicants Midwifery,N/A,N/A
MU001,Theology and Arts,300,N/A
MU002,Theology,425,N/A
MH001,Education - Primary Teaching,500,N/A
MH002,Education - Primary Teaching - Gaeltacht Applicant,480,N/A
MH101,Arts,350,N/A
MH102,Music Technology,330,N/A
MH103,Music,#,N/A
MH106,Psychology,500,N/A
MH107,Social Science,390,N/A
MH108,European Studies,380,N/A
MH109,Media Studies,450,N/A
MH110,Digital Media,360,N/A
MH111,Anthropology,370,N/A
MH112,Politics,390,N/A
MH113,History,395,N/A
MH114,English,400,N/A
MH115,Law (BCL) and Arts,450,N/A
MH116,Community and Youth Work - Full-time,#,N/A
MH119,Law (LLB),455,N/A
MH121,International Development,350,N/A
MH140,Computer Science and Software Engineering (Arts En,360,N/A
MH201,Science,405,N/A
MH202,Biotechnology,425,N/A
MH203,Computer Science and Software Eng (Science Entry),365,N/A
MH204,Physics with Astrophysics,435,N/A
MH206,Theoretical Physics and Mathematics,525,N/A
MH208,Biological and Biomedical Sciences,465,N/A
MH209,Psychology (through Science),470,N/A
MH210,Pharmaceutical and Biomedical Chemistry,450,N/A
MH212,Science with Education or Mathematics with Educati,470,N/A
MH214,Computational Thinking - (Comp.Science  Maths and,495,N/A
MH304,Engineering (Broad entry to Comp.  Elect. or Comms,335,N/A
MH305,Product Design,385,N/A
MH401,Finance,370,N/A
MH403,Accounting and Finance,410,N/A
MH404,Business and Management,435,N/A
MH405,Equine Business,350,N/A
MH406,Law and Business or Law and Accounting,450,N/A
MH407,Business and Accounting,410,N/A
MH408,International Finance and Economics - with options,425,N/A
MH410,Marketing,400,N/A
MH411,Entrepreneurship,360,N/A
MH801,Early Childhood - Teaching and Learning (Part-time,380,N/A
MH802,Community and Youth Work - Part-time  in service,#,N/A
MH803,Local Studies or Community Studies (Part-time) Mat,#,N/A
MH901,Arts (Kilkenny Campus),AQA,N/A
SN001,Business Studies in International Hotel Management,473#,N/A
SN002,Commerce,624#,N/A
AS001,Bachelor of Arts (Education -  Home Ec and Biology,510,N/A
AS002,Bachelor of Arts (Education -  Home Ec and Religio,450*,N/A
AS003,Bachelor of Arts (Education -  Home Ec and Irish),430*,N/A
AS004,Bachelor of Arts (Education -  Home Ec and Economi,440,N/A
AS051,Food and Business Management,270,N/A
AS052,Health and Disability Studies,240,N/A
AS110,General Nursing,405*,N/A
AS111,Mature Applicants General Nursing,177#,N/A
AS130,Intellectual Disability Nursing,365*,N/A
AS131,Mature Applicants Intellectual Disability Nursing,N/A,N/A
SG141,Business,280,N/A
SG142,Business in International Marketing and Sales with,285,N/A
SG143,Business in International Marketing and Sales with,285,N/A
SG144,Business in International Marketing and Sales with,330,N/A
SG146,Accounting,310,N/A
SG149,Business in Finance and Investment,275,N/A
SG241,Performing Arts,260,N/A
SG242,Early Childhood Care and Education,290,N/A
SG243,Social Care Practice,300,N/A
SG245,Creative Design,265,N/A
SG246,Computing,260,N/A
SG342,Civil Engineering,N/A,N/A
SG343,Quantity Surveying,260,N/A
SG345,Architectural Design,270,N/A
SG441,Environmental Science,315,N/A
SG442,Occupational Safety and Health,305,N/A
SG443,Human Nutrition,395,N/A
SG444,Science Undenominated,300,N/A
SG445,Pharmaceutical Science with Drug Development,325,N/A
SG446,Applied Archaeology,295,N/A
SG448,Forensic Investigation and Analysis,340,N/A
SG449,Medical Biotechnology,315,N/A
TL801,Animation   Visual Effects and Motion Design,250,N/A
TL802,TV  Radio and New Media Broadcasting,275,N/A
TL803,Music Technology,280,N/A
TL804,Creative Writing for Digital Media,335,N/A
TL805,Information Systems Management,340,N/A
TL810,Computing with Software Development,300,N/A
TL811,Computing with Games Development,315,N/A
TL812,Computing with Media Development,310,N/A
TL814,Computing with Mobile App Development,310,N/A
TL820,Travel and Tourism Management,265,N/A
TL821,Adventure Tourism Management,320,N/A
TL822,Hotel Management,#,N/A
TL831,Business Studies,305,N/A
TL844,Agricultural Engineering,325,N/A
TL847,Manufacturing Engineering,345,N/A
TL848,Agricultural Science,370,N/A
TL850,Field Biology and Wildlife Tourism,335,N/A
TL851,Wildlife Biology,300,N/A
TL855,Pharmaceutical Science,395,N/A
TL871,Health and Leisure,315,N/A
TL872,Health and Leisure with Massage,370,N/A
TL880,Early Childhood Care and Education,290,N/A
TL890,General Nursing,415,N/A
TL891,Mental Health Nursing,395,N/A
TL892,Mature Applicants General Nursing,167#*,N/A
TL893,Mature Applicants Mental Health Nursing,N/A,N/A
WD025,Construction Management and Engineering,280,N/A
WD027,Music,300#,N/A
WD028,Applied Computing,300,N/A
WD048,Business,290,N/A
WD084,Accounting,306,N/A
WD085,Mechanical and Manufacturing Engineering,290,N/A
WD086,Electronic Engineering,333,N/A
WD091,Hospitality Management,280,N/A
WD116,General Nursing,410*,N/A
WD117,Psychiatric Nursing,380*,N/A
WD120,Intellectual Disability Nursing,375,N/A
WD124,Health Promotion,305,N/A
WD125,Exercise and Health Studies,280,N/A
WD134,International Business,305,N/A
WD137,Design (Visual Communications),285,N/A
WD140,Laws,300,N/A
WD144,Architecture,310,N/A
WD147,Pharmaceutical Science,350,N/A
WD148,Tourism Marketing,285,N/A
WD149,Early Childhood Studies,305,N/A
WD150,Criminal Justice Studies,280,N/A
WD152,Visual Art,285,N/A
WD160,Finance and Investment,300,N/A
WD161,Computer Forensics & Security,300,N/A
WD162,Quantity Surveying,300,N/A
WD163,Psychology,380,N/A
WD168,Entertainment Systems,300,N/A
WD171,Sustainable Energy Engineering,285,N/A
WD180,Physics for Modern Technology,333,N/A
WD186,Sports Coaching and Performance,355,N/A
WD187,Social Science,290,N/A
WD191,Agricultural Science,415*,N/A
WD192,Social Care Practice,300,N/A
WD193,Marketing and Digital Media,300,N/A
WD194,Culinary Arts,315,N/A
WD195,Architectural and Building Information Modelling T,285,N/A
WD197,Internet of Things,300,N/A
WD200,Arts,280,N/A
WD816,Mature Applicants General Nursing,N/A,N/A
WD817,Mature Applicants Psychiatric Nursing,N/A,N/A
WD820,Mature Applicants Intellectual Disability Nursing,N/A,N/A
