CourseID,Course_name,Score1,Score2
MH001,Education - Primary Teaching - 2012 entrants year 1 at Froebel,465,470
MH002,Education - Primary Teaching - Gaeltacht Applicants - 2012 entrant,425,425
MH003,Early Childhood - Teaching and Learning(P/T),350,360
MH101,Arts,365,410
MH102,Music Technology,405,460
MH103,Music,#,425
MH104,Mathematics,535,540
MH106,Psychology,515,530
MH107,Social Science,410,430
MH108,European Studies,395,470
MH109,Media Studies,450,475
MH110,Digital Media,350,395
MH111,Anthropology,375,415
MH112,Politics,350,370
MH113,History,400,420
MH114,English,450,475
MH115,Law (BCL) and Arts,460,480
MH116,Community and Youth Work - Full Time,#,315
MH117,Community and Youth Work - Part-Time  In-service,#,N/A
MH119,Law (LLB),475,485
MH120,Philosophy Politics and Economics(PPE),410,495
MH140,Computer Science and Software Engineering Arts,380,415
MH201,Science,415,450
MH202,Biotechnology,415,430
MH203,Computer Science and Software Engineering,400,420
MH204,Physics with Astrophysics,440,495
MH206,Theoretical Physics and Mathematics,505,550
MH208,Biological and Biomedical Sciences,455,470
MH209,Psychology (through Science),455,480
MH210,Pharmaceutical and Biomedical Chemistry,445,465
MH211,Multimedia Mobile and Web Development,360,415
MH212,Science Education,500,515
MH213,Mathematics Education,495,530
MH214,Computational Thinking (Comp Sc. Maths and Philosophy),500,555
MH301,Electronic Engineering with Computers,395,430
MH302,Electronic Engineering,320,370
MH303,Electronic Engineering with Communications,335,350
MH304,Common entry to Computer  Electronic and Communications Engi,390,425
MH305,Product Design,350,390
MH401,Finance and Economics,360,385
MH403,Accounting and Finance,395,405
MH404,Business and Management,425,440
MH405,Equine Business,380,400
MH406,Law and Business,460,465
MH407,Business and Accounting,395,455
MH408,International Finance and Economics,420,475
MH410,Marketing,400,415
MH411,Entrepreneurship,355,370
SN001,Business Studies in International Hotel Management,471#,543
SN002,Commerce,625#,638
AS001,Home Economics with Biology - second level teaching,500*,515
AS002,Home Economics with Religious Education - second level teach,450*,475
AS003,Home Economics with Irish - second level teaching,480*,515
AS004,Home Economics with Economics - second level teaching,450*,475
AS051,Food and Business Management,270,385
AS052,Health and Disability Studies,210,330
AS110,General Nursing,410*,420
AS111,Mature Applicants General Nursing,230#,233
AS130,Intellectual Disability Nursing,375*,385
AS131,Mature Applicants Intellectual Disability Nursing,212#,219
SG141,Business,210,310
SG146,Accounting,220,320
SG241,Performing Arts,255,325
SG242,Early Childhood Education,320,350
SG243,Social Care Practice,345,375
SG245,Creative Design,220,320
SG343,Quantity Surveying,210,370
SG345,Interior Architecture,235,330
SG441,Environmental Science,260,340
SG442,Occupational Safety and Health,280,335
SG445,Pharmaceutical Science,280,335
SG446,Applied Archaeology,295,320
SG448,Forensic Investigation and Analysis,295,345
SG449,Medical Biotechnology,260,355
TH001,BA in Education (Joint Honours),325,365
TH004,BA in Education (Joint Honours) Irish and Religious Studies,350,415
TL110,General Nursing,435*,445
TL111,Mature Applicants General Nursing,222#,227
TL115,Mental Health Nursing,410,415
TL116,Mature Applicants Mental Health Nursing,217#,228
TL160,Early Childhood Care and Education,335,350
TL182,Travel and Tourism Management,295,310
TL183,Adventure Tourism Management,305,335
TL285,Business Studies,285,355
TL290,Interactive Multimedia,290,320
TL291,TV  Radio and New Media Broadcasting,320,370
TL292,Music Technology,305,355
TL299,Information System Management,335,370
TL330,Computing with Games Development,320,350
TL360,Computing with Multimedia,310,350
TL400,Wildlife Biology,300,340
TL410,Pharmaceutical Analysis with Forensics,N/A,N/A
TL412,Pharmaceutical Analysis with Environmental Science,N/A,N/A
WD025,Construction Management and Engineering,295,340
WD027,Music,305#,390
WD028,Applied Computing,295,370
WD048,Business,300,360
WD049,Business with French,325,405
WD080,Business Studies with German,305,345
WD084,Accounting,305,400
WD085,Mechanical and Manufacturing Engineering,280,360
WD086,Electronic Engineering,355,400
WD091,Hospitality Management,270,310
WD095,Marketing with Advertising & Online Media,285,335
WD116,General Nursing,425,435
WD117,Psychiatric Nursing,395,405
WD120,Intellectual Disability Nursing,380,390
WD124,Health Promotion,300,345
WD125,Exercise and Health Studies,300,345
WD134,International Business,310,350
WD135,Applied Social Studies in Social Care,355,375
WD137,Design (Visual Communications),305,355
WD140,Law,295,335
WD144,Architecture,335,385
WD147,Pharmaceutical Science,315,365
WD148,Tourism Marketing,285,295
WD149,Early Childhood Studies,345,365
WD150,Criminal Justice,310,345
WD152,Visual Art,310,350
WD160,Finance and Investment,325,345
WD161,Computer Forensics and Security,290,350
WD162,Quantity Surveying,290,370
WD163,Psychology,385,410
WD168,Entertainment Systems,290,350
WD171,Sustainable Energy Engineering,300,365
WD179,Business with Irish,365,415
WD180,Physics for Modern Technology,345,365
WD200,Arts,285,320
WD816,Mature Applicants General Nursing,234#,247
WD817,Mature Applicants Psychiatric Nursing,223#,225
WD820,Mature Applicants Intellectual Disability Nursing,217#,219
