CourseID,Course_name,Score1,Score2
AS110,General Nursing,385*,405
AS111,Mature Applicants General Nursing,#168,#175
AS130,Intellectual Disability Nursing,330*,350
AS131,Mature Applicants Intellectual Disability Nursing,#160,#164
SG141,Business,300,330
SG146,Accounting,N/A,N/A
SG241,Performing Arts,285,335
SG242,Early Childhood Education,340,365
SG342,Civil Engineering,N/A,N/A
SG343,Quantity Surveying,290,335
SG441,Environmental Science,285,325
SG445,Pharmaceutical Science,265,310
SG446,Applied Archaeology,275,320
SG448,Forensic Investigation and Analysis,350,385
SG449,Medical Biotechnology,255,350
TH001,Education Business Studies and Religious Studies,330,370
TH004,Education Irish and Religious Studies,335,370
TI007,Social and Community Studies,178,310
TI008,Environmental and Natural Resource Management,210,315
TI010,Accounting and Finance,245,355
TI013,Business,285,325
TI015,Computing - Software Development,210,265
TI018,Computing - Games Design and Development,185,325
TI113,Business,210,305
TI117,Information Technology - Creative Multimedia,255,320
TL110,General Nursing,400,415
TL111,Mature Applicants General Nursing,#173,#181
TL115,Mental Health Nursing,370,385
TL116,Mature Applicants Mental Health Nursing,#168,#174
TL160,Early Childhood Care and Education,360,380
TL181,Hotel and Resort Management,N/A,N/A
TL182,Travel and Tourism Management,235,310
TL183,Adventure Tourism Management,275,320
TL285,Business Studies,250,350
TL290,Interactive Multimedia,280,360
TL291,TV Radio and New Media Broadcasting,350,375
TL292,Music Technology,265,330
TL299,Information System Management,290,340
TL330,Computing with Games Development,300,320
TL360,Computing with Multimedia,305,360
TL364,Information Technology (Education and Training),N/A,N/A
TL371,Computing with Interactive Web Development,N/A,N/A
TL400,Wildlife Biology,300,360
TL410,Pharmaceutical Analysis with Forensics,295,350
TL412,Pharmaceutical Analysis with Environmental Science,315,335
TL415,Applied Biology,265,340
WD025,Construction Management (and Engineering),305,370
WD027,Music,#305,#365
WD028,Applied Computing,315,360
WD048,Business,305,350
WD049,Business (with French),355,400
WD079,Business Management with Law,290,310
WD080,Business Studies (with German),350,415
WD084,Accounting,320,395
WD085,Mechanical and Manufacturing Engineering,280,345
WD086,Electronic Engineering,325,N/A
WD091,Hospitality Management,280,320
WD095,Marketing,290,315
WD116,General Nursing,410,425
WD117,Psychiatric Nursing,360,390
WD120,Intellectual Disability Nursing,355*,380
WD124,Health Promotion,320,340
WD125,Exercise and Health Studies,325,355
WD127,Retail Management,290,335
WD134,International Business,290,315
WD135,Applied Social Studies in Social Care,340,355
WD137,Design (Visual Communications),300,335
WD140,Legal Studies,315,340
WD144,Architecture,440,470
WD147,Pharmaceutical Science,325*,350
WD148,Tourism Marketing,280,305
WD149,Early Childhood Studies,330,350
WD150,Criminal Justice,325,350
WD152,Visual Arts,340,370
WD160,Finance and Investment,340,385
WD161,Computer Forensics,300,340
WD162,Quantity Surveying,300,325
WD163,Psychology,375,410
WD168,Entertainments Systems,280,375
WD200,Arts,300,330
WD816,Mature Applicants General Nursing,#175*,#178
WD817,Mature Applicants Psychiatric Nursing,#158*,#167
WD820,Mature Applicants Intellectual Disability Nursing,#160,#164
