CourseID,Course_name,Score1,Score2
SN002,Commerce,#621,653
AS001,Home Economics with Biology - second level teaching,500,520
AS002,Home Economics with Religious Education - second level teaching,470,480
AS003,Home Economics with Irish - second level teaching,455*,485
AS004,Home Economics with Economics/Consumer Studies - second level,445*,455
AS051,Food and Business Management,305,360
AS052,Health and Disability Studies,250,315
AS110,General Nursing,400,420
AS111,Mature Applicants General Nursing,#234,235
AS130,Intellectual Disability Nursing,365*,380
AS131,Mature Applicants Intellectual Disability Nursing,#214,222
SG141,Business,240,315
SG146,Accounting,200,305
SG241,Performing Arts,310,330
SG242,Early Childhood Education,325,350
SG343,Quantity Surveying,235,305
SG345,Interior Architecture,220,310
SG441,Environmental Science,320,365
SG442,Occupational Safety and Health,310,340
SG445,Pharmaceutical Science,280,310
SG446,Applied Archaeology,310,330
SG448,Forensic Investigation and Analysis,335,360
SG449,Medical Biotechnology,300,335
TH001,Education Business Studies and Religious Studies - 2nd lvl teaching,320,370
TH004,Education Irish and Religious Studies - 2nd lvl teaching,345,385
TI007,Social and Community Studies,230,290
TI008,Environmental and Natural Resource Management,245,305
TI010,Accounting and Finance,245,320
TI013,Business,245,340
TI015,Computing - Software Development,N/A,N/A
TI018,Computing - Games Design and Development,240,295
TI020,Computing - Smart Sustainable Energy,265,315
TI113,Business (Clonmel),N/A,N/A
TI117,Information Technology - Creative Multimedia (Clonmel),275,315
TI118,Digital Animation Production (Clonmel - Portfolio required),N/A,N/A
TI121,Marketing (Clonmel),N/A,N/A
TI422,Sports Strength and Conditioning (Thurles),345,365
TL110,General Nursing,410*,425
TL111,Mature Applicants General Nursing,#230,234
TL115,Mental Health Nursing,400*,405
TL116,Mature Applicants Mental Health Nursing,#217,221
TL160,Early Childhood Care and Education,355,375
TL182,Travel and Tourism Management,310,350
TL183,Adventure Tourism Management,310,370
TL285,Business Studies,280,340
TL290,Interactive Multimedia,290,325
TL291,TV Radio and New Media Broadcasting,340,380
TL292,Music Technology,305,345
TL299,Information System Management,330,400
TL330,Computing with Games Development,300,320
TL360,Computing with Multimedia,295,300
TL400,Wildlife Biology,325,370
TL410,Pharmaceutical Analysis with Forensics,325,355
TL412,Phamaceutical Analysis with Environmental Science,310,500
WD025,Construction Management (and Engineering),320,355
WD027,Music,#310,365
WD028,Applied Computing,300,360
WD048,Business,300,350
WD049,Business (with French),355,385
WD080,Business Studies (with German),325,380
WD084,Accounting,300,375
WD085,Mechanical and Manufacturing Engineering,280,335
WD086,Electronic Engineering,345,460
WD091,Hospitality Management,280,315
WD095,Marketing,285,315
WD116,General Nursing,420,435
WD117,Psychiatric Nursing,380*,395
WD120,Intellectual Disability Nursing,385,395
WD124,Health Promotion,315,340
WD125,Exercise and Health Studies,300,340
WD127,Retail Management,305,330
WD134,International Business,300,330
WD135,Applied Social Studies in Social Care,355*,375
WD137,Design (Visual Communications),300,345
WD140,Law,300,330
WD144,Architecture,400,425
WD147,Pharmaceutical Science,325,360
WD148,Tourism Marketing,295,320
WD149,Early Childhood Studies,340*,365
WD150,Criminal Justice,315,350
WD152,Visual Arts,300,330
WD160,Finance and Investment,340,385
WD161,Computer Forensics,300,370
WD162,Quantity Surveying,300,405
WD163,Psychology,380,415
WD168,Entertainments Systems,290,360
WD171,Sustainable Energy Engineering,300,375
WD179,Business (with Irish),410,430
WD200,Arts,290,320
WD816,Mature Applicants General Nursing,#232,233
WD817,Mature Applicants Psychiatric Nursing,#224,228
WD820,Mature Applicants Intellectual Disability Nursing,#220*,228
