CourseID,Course_name,Score1,Score2
LM053,Business Studies with a Modern Language (German),420,460
LM055,Business Studies with a Modern Language (Japanese),420,420
LM056,International Business,470,490
LM058,Financial Mathematics,435,490
LM060,Mathematical Sciences,390,440
LM061,Pharmaceutical and Industrial Chemistry,395,455
LM063,Technology  Management,300,360
LM064,Industrial Biochemistry,375,460
LM065,Applied Physics,355,420
LM066,Environmental Science,350,390
LM067,Wood Science and Technology,315,355
LM068,Food Science and Health,415,440
LM071,Biomedical Engineering,415,485
LM073,Mechanical Engineering,420,485
LM076,Product Design and Technology,400,450
LM077,Aeronautical Engineering,390,460
LM080,Electronics,305,380
LM082,Construction Management and Engineering,310,380
LM083,Mobile Communications and Security,370,380
LM085,Civil Engineering,450,520
LM087,Energy,380,405
LM088,Mathematics and Physics,480,560
LM089,Sport and Exercise Sciences,470,490
LM090,Physical Education with concurrent Teacher Education,485*,505
LM092,Science with concurrent Teacher Ed (Biol Sci with Phys or Chem),440*,485
LM093,Equine Science,350,380
LM094,Materials and Architectural Tech with concurrent Teacher Ed,425,450
LM095,Materials and Engineering Tech with concurrent Teacher Ed,395,410
LM096,Science with concurrent Teacher Ed (Phys and Chem),370,410
LM099,Architecture,#385,455
LM100,Physiotherapy,555,575
LM101,Medicine - Graduate Entry,#53*,54
LM102,Psychology,510,535
LM110,Computer Games Development,355,390
LM113,Digital Media Design,315,375
LM114,Music Media and Performance Technology,310,395
LM115,Chemical and Biochemical Engineering,470,500
LM116,Engineering Choice,405,485
LM117,Science Choice,365,420
LM118,Electronic and Computer Engineering,400,480
LM119,Design and Manufacture,460,495
LM150,General Nursing,440,465
LM151,Mature Applicants General Nursing,#179,182
LM152,Mental Health Nursing,415,440
LM153,Mature Applicants Mental Health Nursing,#162,169
LM154,Intellectual Disability Nursing,405,415
LM155,Mature Applicants Intellectual Disability Nursing,#158,163
LM156,Midwifery,445,460
LM157,Mature Applicants Midwifery,#182,185
MU001,Theology and Arts,300,335
MU002,Theology,325,325
MH001,Education - Primary Teaching,510,535
MH002,Education - Primary Teaching - Gaeltacht Applicants,490,515
MH003,Early Childhood - Teaching and Learning (part-time),370,395
MH101,Arts,350,395
MH102,Music Technology,365,430
MH103,Music,#,#
MH104,Mathematics,445,455
MH106,Psychology,505,515
MH107,Social Science,380,405
MH108,European Studies,380,430
MH109,Media Studies,460,485
MH110,Digital Media,360,390
MH111,Anthropology,370,405
MH112,Politics,385,395
MH113,History,405,440
MH114,English,400,420
MH115,Law (BCL) and Arts,445,490
MH116,Community and Youth Work - Full-time,#,#
MH117,Community and Youth Work - Part-time In-service,#,#
MH119,Law (LLB),450,475
MH120,Philosophy Politics and Economics (PPE),380,395
MH121,International Development,355,405
MH140,Computer Science and Software Engineering (Arts),350,390
MH201,Science,400,435
MH202,Biotechnology,435,445
MH203,Computer Science and Software Engineering (Science Entry),360,405
MH204,Physics with Astrophysics,455,500
MH206,Theoretical Physics and Mathematics,515,560
MH208,Biological and Biomedical Sciences,460,480
MH209,Psychology (through Science),470,495
MH210,Pharmaceutical and Biomedical Chemistry,470,495
MH211,Multimedia Mobile and Web Development,350,390
MH212,Science (with Education),480,515
MH213,Mathematics (with Education),455,470
MH214,Computational Thinking (Comp Sci Maths and Philosophy),520,535
MH301,Electronic Engineering with Computers,345,420
MH302,Electronic Engineering,360,390
MH303,Electronic Engineering with Communications,315,350
MH304,Common entry to Computer Electronic and Communications Eng,380,445
MH305,Product Design,365,385
MH401,Finance,370,400
MH403,Accounting and Finance,400,445
MH404,Business and Management,435,445
MH405,Equine Business,355,385
MH406,Law and Business,445,455
MH407,Business and Accounting,405,420
MH408,International Finance and Economics,420,450
MH410,Marketing,400,415
MH411,Entrepreneurship,355,385
MH901,Arts (Kilkenny Campus - First Year only),AQA,310
SN001,Business Studies in International Hotel Management,#512,598
SN002,Commerce,#651,692
AS001,Home Economics with Biology - second level teaching,510,530
AS002,Home Economics with Religious Education - second level teach,440*,460
AS003,Home Economics with Irish - second level teaching,410*,455
AS004,Home Economics with Economics - second level teaching,415*,445
AS051,Food and Business Management,265,360
AS052,Health and Disability Studies,230,325
AS053,Textiles Fashion and Design with Business Management,#330,435
AS110,General Nursing,405*,415
AS111,Mature Applicants General Nursing,#177*,183
AS130,Intellectual Disability Nursing,370*,385
AS131,Mature Applicants Intellectual Disability Nursing,#154,164
SG141,Business,280,360
SG146,Accounting,335,365
SG241,Performing Arts,260,320
SG242,Early Childhood Education,290,350
SG243,Social Care Practice,300,345
SG245,Creative Design,255,325
SG342,Civil Engineering,N/A,0
SG343,Quantity Surveying,275,310
SG345,Architectural Design,285,365
SG441,Environmental Science,310,335
SG442,Occupational Safety and Health,310,345
SG443,Human Nutrition,395,420
SG445,Pharmaceutical Science with Drug Development,290,355
SG446,Applied Archaeology,305,330
SG448,Forensic Investigation and Analysis,295,330
SG449,Medical Biotechnology,295,360
TH002,Education (Joint Honours) - Business Studies and Accounting,330,395
TH003,Education (Joint Honours) - Business Studies and Religious Studies,325,360
TH004,Education (Joint Honours) -  Irish and Religious Studies,345,395
TH005,Education (Joint Honours) - Irish and Business Studies,355,410
TL800,Social Media with Web Technologies,N/A,0
TL801,Design for Interactive  Media,300,340
TL802,TV Radio and New Media Broadcasting,300,340
TL803,Music Technology,270,325
TL804,Creative Writing for Digital Media,295,360
TL805,Information Systems Management,370,370
TL810,Computing with Software Development,300,365
TL811,Computing with Games Development,335,385
TL812,Computing with Multimedia,310,325
TL814,Computing with Mobile App Development,375,455
TL820,Travel and Tourism Management,370,390
TL821,Adventure Tourism Management,310,365
TL822,Hotel Management,544,743
TL831,Business Studies,300,370
TL833,International Business,N/A,0
TL834,Digital Marketing with Social Media,345,350
TL850,Field Biology and Wildlife Tourism,315,350
TL851,Wildlife Biology,300,350
TL852,Pharmaceutical Analysis with Cosmetic Science,N/A,0
TL853,Pharmaceutical Analysis with Forensics,305,315
TL854,Pharmaceutical Analysis with Environmental Science,N/A,0
TL871,Health and Leisure,350,375
TL872,Health and Leisure with Massage,390,410
TL880,Early Childhood Care and Education,300,340
TL890,General Nursing,415*,435
TL891,Mental Health Nursing,385*,400
TL892,Mature Applicants General Nursing,164,172
TL893,Mature Applicants Mental Health Nursing,160,178
WD025,Construction Management and Engineering,295,355
WD027,Music,#295,340
WD028,Applied Computing,335,350
WD048,Business,290,355
WD049,Business (with French),300,415
WD080,Business (with German),360,450
WD084,Accounting,320,400
WD085,Mechanical and Manufacturing Engineering,285,375
WD086,Electronic Engineering,345,350
WD091,Hospitality Management,275,335
WD095,Marketing with Advertising and Online Media,305,370
WD116,General Nursing,415*,435
WD117,Psychiatric Nursing,370,385
WD120,Intellectual Disability Nursing,355,375
WD124,Health Promotion,300,345
WD125,Exercise and Health Studies,285,325
WD134,International Business,315,340
WD135,Social Care Practice,310,340
WD137,Design (Visual Communications),295,355
WD140,LLB Bachelor of Laws,290,350
WD144,Architecture,300,380
WD147,Pharmaceutical Science,365,395
WD148,Tourism Marketing,320,355
WD149,Early Childhood Studies,320,355
WD150,Criminal Justice Studies,285,340
WD152,Visual Art,300,420
WD160,Finance and Investment,315,380
WD161,Computer Forensics & Security,305,370
WD162,Quantity Surveying,315,355
WD163,Psychology,390,430
WD168,Entertainment Systems,295,350
WD171,Sustainable Energy Engineering,285,350
WD179,Business (with Irish),400,420
WD180,Physics for Modern Technology,325,415
WD185,Business (with Chinese),400,400
WD186,Sports Coaching and Performance,370,400
WD187,Social Science,300,340
WD191,Agricultural Science,430,445
WD200,Arts,280,325
WD816,Mature Applicants General Nursing,#183,186
WD817,Mature Applicants Psychiatric Nursing,#159*,168
WD820,Mature Applicants Intellectual Disability Nursing,#154,169
